,tSNE-1,tSNE-2
F2S4_151223_004_B01,-31.614813340907062,17.774679450572243
F2S4_151223_004_C01,-23.181703160263353,37.62871210204386
F2S4_151223_004_D01,-34.63311724618206,31.96930854121863
F2S4_151223_004_E01,-25.916398182968095,8.213027925572865
F2S4_151223_004_F01,-22.936654494171673,37.48413069885097
F2S4_151223_004_G01,-5.8187398123636305,46.24905926222601
F2S4_151223_004_H01,-39.8474120460775,10.101064893383631
F2S4_151223_005_A01,-29.253881635793793,4.542515585261823
F2S4_151223_005_B01,-34.87066351246163,32.67274587074419
F2S4_151223_005_C01,-40.021016299500474,26.49788428923157
F2S4_151223_005_D01,-44.64545741161491,21.10496754430531
F2S4_151223_005_E01,-5.7836244101297565,44.07033202809979
F2S4_151223_005_F01,30.42818854576252,8.046835467732052
F2S4_151223_005_G01,-34.90215808689023,32.718239183783005
F2S4_151223_006_A01,-41.814369755723085,8.814090376224215
F2S4_151223_006_B01,-39.208511696726696,26.981157612765582
F2S4_151223_006_C01,-0.695563853009198,45.00817258562026
F2S4_151223_006_D01,-6.136767173965404,44.124960034731934
F2S4_151223_006_E01,-45.231258642114085,14.451571203810424
F2S4_151223_006_F01,-34.86885545154106,32.76541074439818
F2S4_151223_006_G01,-39.38614687674904,10.075642859519524
F2S4_151223_006_H01,-34.28742711209772,31.95984390301116
F2S4_151223_015_A01,-26.52884997452076,11.810928163824668
F2S4_151223_015_B01,-8.670451945837328,39.56854734786621
F2S4_151223_015_C01,-14.451546603406387,47.15823495469935
F2S4_151223_015_D01,-32.407171083723206,28.85423990193447
F2S4_151223_015_E01,-22.870683460703063,37.643622224001575
F2S4_151223_015_F01,-22.471637827464587,37.611756224845244
F2S4_151223_015_G01,-32.66818368131725,17.38121954239517
F2S4_151223_015_H01,-19.654795718739837,36.477992281715075
F2S4_151223_016_A01,-26.15880100368544,10.405082684478918
F2S4_151223_016_B01,-16.354057967974512,46.0991009599056
F2S4_151223_016_C01,-12.141133641180197,46.378878225036416
F2S4_151223_016_D01,-34.82754449626353,9.747208555981786
F2S4_151223_016_E01,-20.46720742997844,16.797544941784583
F2S4_151223_016_F01,-23.277095375216938,37.506596721569665
F2S4_151223_016_G01,-13.191705821076042,45.361051369590776
F2S4_151223_016_H01,-8.47688498905906,39.26383459621737
F2S4_151217_007_A01,21.47383988301299,-41.53442468484944
F2S4_151217_007_B01,-25.253439820915993,-48.261070614405384
F2S4_151217_007_C01,-19.127520635586563,-52.27639241225154
F2S4_151217_007_D01,-15.746224017720593,-54.17235446301517
F2S4_151217_007_E01,-15.721955547272975,-53.66285780485193
F2S4_151217_007_F01,-18.773283275089838,-42.72351153927091
F2S4_151217_007_G01,-26.507130094696127,-45.70065798767518
F2S4_151217_007_H01,-12.244232580236966,-52.96158692368905
F2S4_151217_008_A01,-25.25820473384732,-44.5962614894356
F2S4_151217_008_B01,-11.361650696636048,-43.4254308609213
F2S4_151217_008_C01,-19.725316635142345,-47.9924742801057
F2S4_151217_008_E01,-22.749563381944686,-43.98350533824565
F2S4_151217_008_F01,-21.79238727547473,-47.16169851522523
F2S4_151217_008_G01,-18.6990721848598,-42.64730348873605
F2S4_151217_008_H01,-11.342012114729766,-43.49998337045502
F2S4_151217_012_A01,41.810924602967226,-21.54595126449674
F2S4_151217_012_B01,42.15528062518308,25.614190855085525
F2S4_151217_012_C01,50.322386266228705,-18.33422882744194
F2S4_151217_012_D01,27.551773525951603,-26.209625661580287
F2S4_151217_012_E01,40.90401030707169,-24.083671315923525
F2S4_151217_012_F01,-8.905998341279727,7.991900471988144
F2S4_151217_012_G01,-45.30590985686576,-28.45530899136747
F2S4_151217_012_H01,-45.248338158067796,-24.78279387857849
F2S4_151223_001_A01,-41.727720829654544,9.46499811499084
F2S4_151223_001_B01,-25.010600180243944,6.484202010226409
F2S4_151223_001_C01,-43.99201598919825,10.716489082337604
F2S4_151223_001_D01,-22.904788550023714,37.29716968840737
F2S4_151223_001_E01,-17.702372002749254,33.3539542960363
F2S4_151223_001_F01,-4.42564753541748,45.39433921113689
F2S4_151223_001_G01,-19.376956184731522,20.24051692669397
F2S4_151223_001_H01,-1.0743783090327816,41.26969350668671
F2S4_151223_009_A01,18.9776086241368,41.474858084523184
F2S4_151223_009_C01,37.87314519062069,4.795665607242129
F2S4_151223_009_D01,43.07829695827711,23.954804879470647
F2S4_151223_009_E01,21.40453564609465,16.754116141575153
F2S4_151223_009_F01,39.646925799621954,4.767487333363757
F2S4_151223_009_G01,20.406543326793198,49.26294623707389
F2S4_151223_009_H01,-38.67207625691876,21.688973089890617
F2S4_151223_010_A01,38.84243006231687,12.521133849585128
F2S4_151223_010_B01,37.083626803204695,10.554756388450572
F2S4_151223_010_C01,-34.912677966763525,33.27401768135231
F2S4_151223_010_D01,34.1879969579569,30.62322746128104
F2S4_151223_010_E01,40.04035206193492,5.569664795034307
F2S4_151223_010_F01,-44.02002661653215,22.40394322884483
F2S4_151223_010_G01,-1.4205329090001124,47.38639150205472
F2S4_151223_011_A01,35.88604697310135,29.1652857278673
F2S4_151223_011_B01,-44.02008938226122,22.24519684591735
F2S4_151223_011_C01,41.934481242342656,11.606562214131234
F2S4_151223_011_D01,41.70109722751848,6.283263977734559
F2S4_151223_011_E01,-2.426469833094275,43.626366256136244
F2S4_151223_011_F01,-4.533249672995729,44.92374006694184
F2S4_151223_011_G01,13.584380796680005,28.326714908070034
F2S4_151223_011_H01,22.227074514919078,30.100823371513464
F2S4_151223_012_A01,-45.59628287645288,18.291185101215707
F2S4_151223_012_B01,-42.0942414319445,25.668783037818994
F2S4_151223_012_C01,35.51618531234773,34.363637073686185
F2S4_151223_012_D01,24.458639903574316,52.50206266730302
F2S4_151223_012_E01,-16.699131374058208,22.401151676984
F2S4_151223_012_F01,-43.76686234233037,21.49225323751531
F2S4_151223_012_G01,34.9309926999602,32.520888099996405
F2S4_151223_012_H01,28.135075734601486,36.2568838928729
F2S4_151223_013_A01,39.22604057598584,25.576472444297725
F2S4_151223_013_B01,-2.939856574046268,35.740946960126585
F2S4_151223_013_C01,14.349102201046104,27.83289250949566
F2S4_151223_013_D01,27.855719911042154,35.62251631622437
F2S4_151223_013_E01,7.7618248992903425,42.81419579051326
F2S4_151223_013_F01,-9.449191541825488,8.12296531064498
F2S4_151223_013_G01,28.48333093059061,30.470716239468114
F2S4_151223_013_H01,-14.060298012438931,24.375308591456058
F2S4_151223_017_A01,-10.806302484888397,43.37235157118775
F2S4_151223_017_B01,-17.671385450293254,18.187643465155
F2S4_151223_017_C01,-14.50851339244766,47.138645347378066
F2S4_151223_017_D01,-16.599366802023745,22.90923755155403
F2S4_151223_017_E01,15.279570341599785,11.840341517445566
F2S4_151223_017_F01,-17.768965469162502,44.50185824043563
F2S4_151223_017_G01,-17.836875238289235,44.42311226054474
F2S4_151223_017_H01,-9.956605401479976,46.731510405278854
F2S4_151223_018_A01,-21.13517995939986,39.3572478986524
F2S4_151223_018_B01,-25.662842415183302,8.229202079278659
F2S4_151223_018_C01,-14.216052754228944,29.135823013665114
F2S4_151223_018_D01,-20.061970757131785,41.10597795276895
F2S4_151223_018_E01,-0.609891645386095,45.13610593780281
F2S4_151223_018_F01,-21.965372164410237,38.534033126298354
F2S4_151223_018_G01,-14.297529905549881,47.26294435669042
F2S4_151223_018_H01,-25.249213534626577,35.28342834103891
F2S4_151223_007_A01,-41.076360863439284,25.41284477974259
F2S4_151223_007_B01,-21.53664303417018,38.25087688318336
F2S4_151223_007_C01,-40.520866946908384,24.895196655931937
F2S4_151223_007_D01,-32.161967163314124,33.955370977768226
F2S4_151223_007_E01,16.843870631332,35.52886533940113
F2S4_151223_007_F01,-42.763084766362894,8.69554533084815
F2S4_151223_007_G01,-34.71403845178873,32.4861008975616
F2S4_151223_007_H01,-31.15446929657473,17.534875770073807
F2S4_151223_008_A01,24.977735113368055,51.853759882569314
F2S4_151223_008_B01,15.467358764507885,36.24554415541091
F2S4_151223_008_C01,-25.646485946848433,21.947141730252174
F2S4_151223_008_D01,29.167031450905824,13.065600427266254
F2S4_151223_008_E01,35.717651575700316,33.85949137490692
F2S4_151223_008_F01,27.437929084462397,53.059718657673635
F2S4_151223_008_G01,-40.089472539505074,8.856647014292536
F2S4_151223_008_H01,-41.87737361059327,25.415786467687436
F2S4_151223_014_A01,-2.2812805194914634,43.44581167923555
F2S4_151223_014_B01,-3.4897394864366955,35.07672602286886
F2S4_151223_014_C01,39.69403583041514,22.287625646864118
F2S4_151223_014_D01,-18.032886902188157,23.74057312399305
F2S4_151223_014_E01,-13.2526383431482,30.23139124554033
F2S4_151223_014_F01,-14.535168196565373,47.097461459011036
F2S4_151223_014_G01,-27.229060142018845,16.700372811755063
F2S4_151223_014_H01,-11.71038942011441,46.30835601242143
F2S4_160113_005_A01,24.331577986311718,-45.67107493053584
F2S4_160113_005_B01,22.41731757921219,-49.941543810445566
F2S4_160113_005_C01,24.45937016873814,-51.10532238099668
F2S4_160113_005_D01,21.793209555213487,-45.59967152752054
F2S4_160113_005_E01,19.581096845393635,-50.788719460988624
F2S4_160113_005_F01,23.148739226408914,-45.54651497245985
F2S4_160113_005_G01,-4.409518705033285,45.13660709367477
F2S4_160113_005_H01,19.95570768591628,-50.51009128529951
F2S4_160113_006_A01,19.219586379131975,-50.98810554713248
F2S4_160113_006_B01,26.654770801066178,-49.08136930871092
F2S4_160113_006_C01,23.22997148478893,-41.484842160258125
F2S4_160113_006_D01,18.12311320000286,-49.85052170881189
F2S4_160113_006_E01,26.852622128232678,-49.13207660766442
F2S4_160113_006_F01,18.594592433234652,-44.93093494479627
F2S4_160113_006_G01,23.83528941740077,-49.60230149937694
F2S4_160113_006_H01,18.17627237626855,-45.31997390089842
F2S4_160113_007_B01,-25.04374369235558,-42.31247046250087
F2S4_160113_007_C01,-5.399392459881648,-45.979560733722906
F2S4_160113_007_D01,-10.20221512219844,-46.698197073497326
F2S4_160113_007_E01,-20.334565528338008,-50.76532362868929
F2S4_160113_007_F01,-20.559820288856358,-49.50111094210997
F2S4_160113_007_G01,-12.38157536947007,-45.95065124547327
F2S4_160113_007_H01,-15.741216701133313,-54.35423313815721
F2S4_160113_008_A01,-22.157338592481498,-46.07976471689715
F2S4_160113_008_B01,-26.10441065205392,-46.103331446746914
F2S4_160113_008_C01,-24.718191985476604,-44.414152069816815
F2S4_160113_008_D01,-23.874269814064665,-46.457586419367026
F2S4_160113_008_E01,-19.238209795368096,-52.265060744615916
F2S4_160113_008_F01,-16.915377126675654,-47.08449956229473
F2S4_160113_008_G01,-19.8595374414363,-45.161863991569255
F2S4_160113_008_H01,-12.883162022763837,-47.155203741300106
F2S4_160113_016_A01,5.356930754909009,-31.660349044167315
F2S4_160113_016_B01,-43.11264990561094,-28.335047551621876
F2S4_160113_016_C01,0.9660900434325996,-40.714183879236536
F2S4_160113_016_D01,-41.81146904516178,16.36961435852333
F2S4_160113_016_E01,-46.85937226871415,-27.3076665092244
F2S4_160113_016_F01,-46.51018523772092,-23.209963181969304
F2S4_160113_016_G01,-5.653172518997036,43.97045165926157
F2S4_160113_016_H01,2.5169921711137904,-38.87085999232199
F2S4_160113_017_A01,14.815628020753659,30.15916176164253
F2S4_160113_017_C01,14.27246120831109,-1.2075087792441392
F2S4_160113_017_D01,-45.19184774460964,-28.48688769978993
F2S4_160113_017_E01,-46.679099312742736,12.020732683829284
F2S4_160113_017_F01,23.62557919636762,51.68831952792853
F2S4_160113_017_G01,-6.231685932348031,-41.59484854045337
F2S4_160113_017_H01,-28.121229818511672,16.8306234711915
F2S4_160113_018_A01,-32.006538676328205,-10.257682650919454
F2S4_160113_018_B01,-31.731476964736746,-13.72575710452148
F2S4_160113_018_C01,-30.538550817281727,-11.059106220251026
F2S4_160113_018_D01,-23.893194318532657,-12.793095292658004
F2S4_160113_018_E01,46.64120702447343,-19.76269840266696
F2S4_160113_018_F01,-28.154854683155317,-13.960903981316287
F2S4_160113_018_G01,49.29818861161676,-9.12913860611843
F2S4_160113_018_H01,49.9828001923967,-8.425477180247446
F2S4_160113_019_A01,-32.13026960107974,-10.40371180419957
F2S4_160113_019_B01,-26.1668536493465,-12.895206670903535
F2S4_160113_019_C01,48.445013135792415,-13.189954595281346
F2S4_160113_019_D01,-26.396855695826382,-11.528270818957457
F2S4_160113_019_E01,-31.740054797985877,-9.958170018189648
F2S4_160113_019_F01,50.5377311150393,-15.501901075629728
F2S4_160113_019_G01,40.88362875292674,-18.329647194076465
F2S4_160113_019_H01,-42.869657143450524,22.690493019081313
F2S4_160113_020_A01,47.175199550976856,-21.17483040857157
F2S4_160113_020_B01,42.53962035666221,-24.24543480809155
F2S4_160113_020_C01,-25.94716012715944,-12.638072131818426
F2S4_160113_020_D01,-31.9058405385014,-13.758867729684633
F2S4_160113_020_E01,-31.177860467232904,-8.609887481894217
F2S4_160113_020_F01,43.01458403704995,-15.136488778393517
F2S4_160113_020_G01,-23.82967385695171,-10.934411113047451
F2S4_160113_020_H01,44.73815576825795,-23.786237682221262
F2S4_160113_021_A01,47.86886944630722,-10.740932132580808
F2S4_160113_021_B01,-20.922429846162338,-7.360151967112429
F2S4_160113_021_C01,38.60918737837266,29.364615980895525
F2S4_160113_021_D01,48.60500735122009,-13.303669086887846
F2S4_160113_021_E01,43.8901291411595,-23.750423570446703
F2S4_160113_021_F01,48.89318705702496,-21.723498155738568
F2S4_160113_021_G01,-26.086297249431993,-14.681325637684868
F2S4_160113_021_H01,44.04402230003374,-17.623279319323505
F2S4_160113_022_A01,-27.030810904114084,-10.854265672956704
F2S4_160113_022_B01,-28.788543444767225,-12.686140806002522
F2S4_160113_022_C01,-30.46128799928381,-8.87425628373589
F2S4_160113_022_D01,40.75628436507669,-17.44645993219616
F2S4_160113_022_E01,42.440239090335524,-21.790662948626803
F2S4_160113_022_F01,-31.794632411596716,-11.566635419015487
F2S4_160113_022_G01,35.25824539193371,32.313006174951965
F2S4_160113_022_H01,40.944531087395056,-17.696382497836442
F2S4_160115_017_A01,25.76248048610665,50.23709632795613
F2S4_160115_017_B01,21.77297299364614,44.1735000815759
F2S4_160115_017_C01,-3.0455352571323613,44.07980656977931
F2S4_160115_017_D01,25.374827882543215,50.84495495445934
F2S4_160115_017_E01,-43.71272922122133,21.338899838946805
F2S4_160115_017_F01,-17.698450969456626,24.386221225575067
F2S4_160115_017_G01,18.938800990885184,24.369005777569832
F2S4_160115_017_H01,35.114282096470575,32.52225323465679
F2S4_160115_018_A01,-46.885182770202775,11.580302721684857
F2S4_160115_018_B01,-47.53162856132189,13.920417358388159
F2S4_160115_018_C01,-43.87947210263625,21.57756255747005
F2S4_160115_018_D01,-0.08481834047446384,43.824352309177435
F2S4_160115_018_E01,16.332019863936534,27.49346393577681
F2S4_160115_018_F01,26.333985092021425,52.73551128833112
F2S4_160115_018_G01,15.511981082198648,36.72448253211871
F2S4_160115_018_H01,35.92933093716002,8.044602064898033
F2S4_160115_019_A01,35.90928202479557,14.009286708005959
F2S4_160115_019_B01,27.441382232486305,36.26617697166766
F2S4_160115_019_C01,18.48821934403645,35.155846806312546
F2S4_160115_019_D01,-5.443793022754951,43.153276467633056
F2S4_160115_019_E01,-43.42458197731757,22.814927881356226
F2S4_160115_019_F01,26.59493688552785,34.71745430972697
F2S4_160115_019_G01,16.057012821034636,36.669533937717645
F2S4_160115_020_A01,-1.278521867641586,45.680493354111285
F2S4_160115_020_B01,-46.78486482999346,16.488678322638915
F2S4_160115_020_C01,38.87185908701823,29.069776568858288
F2S4_160115_020_D01,34.83003233548665,31.01908617198709
F2S4_160115_020_E01,35.692010004891955,30.478585711459342
F2S4_160115_020_F01,-42.250043409763826,22.66584117425228
F2S4_160115_020_G01,-41.43659547103784,22.81091193699754
F2S4_160115_020_H01,-42.07283691620083,18.57236931664124
F2S4_160115_024_A01,-15.373955675446636,42.40084526217505
F2S4_160115_024_B01,-17.85306936159414,32.9354240209267
F2S4_160115_024_C01,-56.56136593402192,-7.2154287400025865
F2S4_160115_024_D01,-57.91037002954814,-7.168266733197782
F2S4_160115_024_E01,-35.0580167828441,32.590799834526614
F2S4_160115_024_F01,-15.90991085333197,45.59270003701768
F2S4_160115_024_G01,20.074374879840153,16.743600409654373
F2S4_160115_024_H01,-34.66715891688447,13.019073415357736
F2S4_160115_025_A01,-32.81926683016851,9.591831447776398
F2S4_160115_025_B01,-11.007789448756014,43.94913779343808
F2S4_160115_025_C01,-57.331927528706714,-5.808369602770269
F2S4_160115_025_D01,-32.86287911973146,9.641004963411081
F2S4_160115_025_E01,-9.655420754164638,41.59934832453814
F2S4_160115_025_F01,-19.071199565879223,32.65730502621725
F2S4_160115_025_G01,-18.32187873190414,17.79596901481854
F2S4_160115_025_H01,-19.923681659872702,17.767772378421927
F2S4_160115_026_A01,-16.268716924197946,29.859059952706833
F2S4_160115_026_B01,-19.592242287415083,39.72238910939193
F2S4_160115_026_C01,-8.65984538745669,45.58293096228052
F2S4_160115_026_D01,-27.268349362330664,11.699075463708944
F2S4_160115_026_E01,0.5696588381384691,42.67394460646883
F2S4_160115_026_F01,-55.034383524504904,-4.431626840866462
F2S4_160115_026_G01,-28.5541164649007,33.70744388737617
F2S4_160115_026_H01,-31.472088760041824,28.882128726814642
F2S4_160115_027_A01,-18.28017782640717,43.856348609333196
F2S4_160115_027_B01,-35.06689811605844,32.19905822220844
F2S4_160115_027_C01,-25.73632413178787,11.26622004204629
F2S4_160115_027_D01,-1.8737405155027056,46.85479445989159
F2S4_160115_027_E01,-18.336448867540053,20.060796544854696
F2S4_160115_027_F01,19.775169538230454,22.18842975670208
F2S4_160115_027_G01,-9.820089777187468,46.392195557739456
F2S4_160115_027_H01,-15.54059905260273,18.823137878072288
F2S4_160114_013_A01,-29.53082752690038,11.192108163756956
F2S4_160114_013_B01,-29.252298073746857,8.905310639868793
F2S4_160114_013_C01,-26.379934025989733,11.722192782497137
F2S4_160114_013_D01,-15.118318984460645,40.340265235464294
F2S4_160114_013_E01,-39.64507700069486,12.070268182385302
F2S4_160114_013_F01,-26.689799807198458,4.245693013430816
F2S4_160114_013_G01,-29.109393748086013,18.20878844345168
F2S4_160114_013_H01,-18.04056152355576,18.553147407621452
F2S4_160114_005_A01,35.21303476330619,32.87559523339108
F2S4_160114_005_B01,19.125578257712238,43.275265906327874
F2S4_160114_005_C01,-41.44875924376941,25.419861882810903
F2S4_160114_005_D01,-32.73402314965342,34.65762133478962
F2S4_160114_005_E01,-40.9557671129555,26.035138742061395
F2S4_160114_005_F01,-44.982014880852766,21.115868900745717
F2S4_160114_005_G01,24.89587229536874,45.94489441812551
F2S4_160114_006_A01,-33.59899467622946,33.64504539462417
F2S4_160114_006_B01,43.306962261580054,23.264951774201773
F2S4_160114_006_C01,-0.7371819050780848,47.00838923748961
F2S4_160114_006_D01,40.286338509666045,25.156524400171005
F2S4_160114_006_E01,27.226984887641887,53.367913162221
F2S4_160114_006_F01,36.2556025190661,32.3611615638097
F2S4_160114_006_G01,31.03507607485051,33.4895699246802
F2S4_160114_006_H01,-37.40490385410644,21.230483561961996
F2S4_160114_014_A01,-40.16964419453975,12.845832056277247
F2S4_160114_014_B01,-16.741644021862673,32.56248273863271
F2S4_160114_014_C01,-9.67105682560645,47.11332785214802
F2S4_160114_014_D01,-34.08650050126527,31.449799525028308
F2S4_160114_014_E01,-17.847551982003953,18.282670469756994
F2S4_160114_014_F01,-20.882457455744934,36.974472848893306
F2S4_160114_014_G01,-17.973926844412798,37.40387759099156
F2S4_160114_014_H01,-3.535707422522078,35.19117991738999
F2S4_160114_015_A01,16.598050833456604,35.72805935324029
F2S4_160114_015_C01,13.27975995716667,28.564578110357644
F2S4_160114_015_D01,30.67040603395901,8.403113629143231
F2S4_160114_015_E01,38.52319456409351,4.132402341641942
F2S4_160114_015_F01,28.9463500207986,17.993422640121835
F2S4_160114_015_G01,16.31772430519463,25.363472575149597
F2S4_160114_015_H01,38.75044914005646,4.724445624111995
F2S4_160114_020_A01,-34.589160615383086,20.294782001346555
F2S4_160114_020_B01,-7.385391567627872,46.06788589819712
F2S4_160114_020_C01,-30.412415965857697,20.00458222816414
F2S4_160114_020_D01,-9.929023330719996,46.49864965537202
F2S4_160114_020_E01,-37.811146550615724,24.188231901046098
F2S4_160114_020_F01,-20.664544120480265,38.948242339130964
F2S4_160114_020_G01,-33.415026348065666,32.765599488092306
F2S4_160114_020_H01,-28.158098328024018,11.7564043882358
F2S4_160114_021_A01,-7.953910861267074,40.88941333492967
F2S4_160114_021_B01,-29.556671724316725,17.81454245186103
F2S4_160114_021_C01,-42.34012190406744,25.60829521030252
F2S4_160114_021_D01,-13.862315177384462,39.222014320776324
F2S4_160114_021_E01,-26.284546611208523,7.323472885192284
F2S4_160114_021_F01,-44.371601491346276,14.618449927539837
F2S4_160114_021_G01,-3.4505773362720316,42.117529992405245
F2S4_160114_021_H01,-27.4216303023406,3.598822248804578
F2S4_160115_007_A01,-34.67626391214289,15.790427952987997
F2S4_160115_007_B01,-37.57508633625246,12.393032855935171
F2S4_160115_007_C01,-5.401748644653944,40.35460812117807
F2S4_160115_007_D01,-39.78617677821002,9.074658260760424
F2S4_160115_007_E01,-35.40539341719245,32.40207485911537
F2S4_160115_007_F01,-36.845865351774954,8.399166655026146
F2S4_160115_007_G01,-40.78747113974304,8.529076082925084
F2S4_160115_007_H01,-2.540342372702737,43.76147035260535
F2S4_160115_008_A01,-58.66354029913847,-6.829893942751744
F2S4_160115_008_B01,-58.25299729105005,-5.385756391371112
F2S4_160115_008_C01,-5.124936531519981,45.317205775295335
F2S4_160115_008_D01,-25.670195405562744,5.934981487357971
F2S4_160115_008_E01,-25.784807407190666,8.30076415233052
F2S4_160115_008_F01,-21.181821606331734,38.95786656799842
F2S4_160115_008_G01,-29.469726546534968,20.45512935359024
F2S4_160115_008_H01,-11.491094075439797,46.469319160054994
F2S4_160115_011_A01,16.186084932999616,31.785198168718182
F2S4_160115_011_B01,30.46279065612101,8.182289764530177
F2S4_160115_011_C01,-41.198034284430264,24.935820398460308
F2S4_160115_011_D01,21.710520046696743,42.59166854079664
F2S4_160115_011_E01,-43.713855964521564,10.275080945789876
F2S4_160115_011_F01,-47.98501723065553,13.317465191702123
F2S4_160115_011_G01,18.358658903765082,38.010372366108854
F2S4_160115_011_H01,16.772959084923247,35.86046047711804
F2S4_160115_012_A01,16.030997225009454,30.614555475309746
F2S4_160115_012_B01,-57.94306083356886,-6.783180433449028
F2S4_160115_012_C01,-47.400483519377254,10.845963571906914
F2S4_160115_012_D01,-28.899624630091534,16.987920753974254
F2S4_160115_012_E01,-45.88241848488433,13.421181772148648
F2S4_160115_012_F01,17.208736018070336,29.77774659568405
F2S4_160115_012_G01,-58.261144555742504,-5.486663194013471
F2S4_160115_012_H01,-40.38039680685763,21.958047305132506
F2S4_160119_005_A01,-32.1563433462157,22.1460374192541
F2S4_160119_005_B01,-33.22972861522435,32.154718441425956
F2S4_160119_005_D01,-4.505529813545201,44.33583399183503
F2S4_160119_005_E01,-39.87071611259224,9.369251480645602
F2S4_160119_005_F01,-30.008070892130867,19.890191064801453
F2S4_160119_005_G01,-3.6929821021364573,43.226021936406696
F2S4_160119_005_H01,-30.6315165757308,10.528497575142145
F2S4_160119_006_A01,-20.814284064287506,32.91173092774512
F2S4_160119_006_B01,-14.677377214060744,28.099429861671524
F2S4_160119_006_C01,-21.139678910025705,34.23969423004414
F2S4_160119_006_D01,-15.230875594592293,45.35537972563723
F2S4_160119_006_E01,-8.613928201439029,39.38705737167822
F2S4_160119_006_F01,-20.44687599138736,40.49667192946467
F2S4_160119_006_G01,-19.23820632121878,40.17579200710781
F2S4_160119_006_H01,-20.498766172649216,35.550800073391855
F2S4_160120_001_A01,26.538664558952668,-45.36284568661155
F2S4_160120_001_B01,19.176012047459878,-45.24117579032205
F2S4_160120_001_C01,24.63197757064786,-51.000759491318775
F2S4_160120_001_D01,25.98148257446402,-44.102987014169706
F2S4_160120_001_E01,21.755709179702247,-43.35057982533809
F2S4_160120_001_F01,24.918991753275172,-46.114920872715125
F2S4_160120_001_G01,21.540557121154688,-44.313545412768676
F2S4_160120_001_H01,25.86429748377556,-43.77417600866502
F2S4_160120_002_A01,26.96776301719661,-47.23345036353251
F2S4_160120_002_B01,26.881306904523832,-49.59937246029419
F2S4_160120_002_C01,23.483503393967105,-45.17970452572871
F2S4_160120_002_D01,22.49233439474224,-47.013111517468296
F2S4_160120_002_E01,26.579090954186878,-49.92621044277428
F2S4_160120_002_F01,18.98658113245399,-45.05534870417705
F2S4_160120_002_G01,22.10917428791289,-49.925171478472755
F2S4_160120_002_H01,25.575588615363323,-44.31615376849359
F2S4_160120_006_B01,-11.16564566779315,-50.283977390951755
F2S4_160120_006_C01,-14.147452078713131,-49.213535192950005
F2S4_160120_006_D01,-12.860108311534692,-47.44343116189067
F2S4_160120_006_E01,-21.267345604492334,-49.193097073371604
F2S4_160120_006_F01,-24.51369766093719,-47.53035002694749
